"year"	"state"	"party"	"last_name"	"candidate"	"candidatevotes"	"totalvotes"	"percentage"	"Incumbent/
Challenger/Open"	"raised"	"spent"	"previous_percentage"	"Previous_RPVI"	"RPVI"	"total_raised"	"total_spent"	"share_of_spent"	"history_performance"
"1"	1990	"AL"	"republican"	"CABANISS"	"Bill Cabaniss"	467190	1185154	0.394201934938413	"Challenger"	1870162	1865667	0.363546994896568	-0.272906010206865	-0.211596130123174	5875635	5319650	0.350712358895792	0.0613098800836909
"2"	1990	"CO"	"republican"	"BROWN"	"Hank Brown"	569048	1022027	0.556783724891808	"Open"	4179746	3723911	0.642483601207882	0.284967202415764	0.113567449783616	6126357	5660825	0.657838919238804	-0.171399752632148
"3"	1990	"DE"	"republican"	"BRADY"	"M. Jane Brady"	64554	180157	0.358320797970659	"Challenger"	244788	240669	0.398894816453329	-0.202210367093343	-0.283358404058682	NA	NA	NA	-0.0811480369653393
"4"	1990	"ID"	"republican"	"CRAIG"	"Larry E. Craig"	193641	315936	0.612912108781525	"Open"	1734617	1652532	0.721851549112682	0.443703098225365	0.225824217563051	2279784	2197603	0.75197021482042	-0.217878880662314
"5"	1990	"IL"	"republican"	"MARTIN"	"Lynn Martin"	1135628	3251005	0.349315980750568	"Challenger"	4986730	4922363	0.482113534983451	-0.0357729300330978	-0.301368038498864	14630614	13727303	0.358581944319288	-0.265595108465766
"6"	1990	"IA"	"republican"	"TAUKE"	"Thomas J. Tauke"	446869	983933	0.454166086511988	"Challenger"	4941559	5060104	0.43659085634718	-0.126818287305639	-0.0916678269760238	10657398	10721275	0.471968492553358	0.0351504603296156
"7"	1990	"KS"	"republican"	"KASSEBAUM"	"Nancy Landon Kassebaum"	578605	786235	0.735918650276317	"Incumbent"	532964	533632	0.759887592314461	0.519775184628921	0.471837300552634	549791	550259	0.969783320218297	-0.0479378840762874
"8"	1990	"ME"	"republican"	"COHEN"	"William S. Cohen"	319167	520320	0.613405212177122	"Incumbent"	1511752	1642425	0.73342328520183	0.466846570403659	0.226810424354243	3147469	3273319	0.501761362091504	-0.240036146049416
"9"	1990	"MA"	"republican"	"RAPPAPORT"	"Jim Rappaport"	992917	2424579	0.409521405571854	"Challenger"	5185061	5177801	0.449289084917393	-0.101421830165214	-0.180957188856292	11926709	11926088	0.434157537660296	-0.0795353586910779
"10"	1990	"MI"	"republican"	"SCHUETTE"	"Bill Schuette"	1055695	2560494	0.412301298108881	"Challenger"	2495799	2417705	0.471583690404973	-0.056832619190054	-0.175397403782239	9724753	9499869	0.254498772562022	-0.118564784592185
"11"	1990	"MN"	"republican"	"BOSCHWITZ"	"Rudy Boschwitz"	864375	1808045	0.478071618792674	"Incumbent"	7758747	7866343	0.580756511044976	0.161513022089952	-0.0438567624146523	9160453	9246903	0.850700283111005	-0.205369784504604
"12"	1990	"MT"	"republican"	"KOLSTAD"	"Allen C. Kolstad"	93836	319336	0.293847233008493	"Challenger"	748100	747661	0.406978676266962	-0.186042647466076	-0.412305533983015	3813960	3298845	0.226643264536527	-0.226262886516939
"13"	1990	"NE"	"republican"	"DAUB"	"Hal Daub"	243013	593828	0.40923129256283	"Challenger"	1461846	1452681	0.48016627375451	-0.0396674524909797	-0.181537414874341	4098995	3871016	0.375271246618459	-0.141869962383361
"14"	1990	"NH"	"republican"	"SMITH"	"Robert C. Smith"	189792	291393	0.651326558977052	"Open"	1509288	1420172	0.587529171187062	0.175058342374125	0.302653117954103	1843313	1740326	0.816037914735515	0.127594775579978
"15"	1990	"NJ"	"republican"	"WHITMAN"	"Christine Todd Whitman"	918874	1938454	0.474024145014532	"Challenger"	687420	673825	0.348818132729805	-0.302363734540391	-0.0519517099709356	13734600	12945205	0.0520520918749452	0.250412024569455
"16"	1990	"NM"	"republican"	"DOMENICI"	"Pete V. Domenici"	296712	406938	0.729133184907775	"Incumbent"	2259730	2041215	0.718954547444065	0.437909094888129	0.458266369815549	2298373	2079725	0.981483128779045	0.0203572749274201
"17"	1990	"NC"	"republican"	"HELMS"	"Jesse Helms"	1087331	2069585	0.525386007339636	"Incumbent"	18169485	18180035	0.516633162889099	0.033266325778198	0.0507720146792714	26026312	25988505	0.699541393396811	0.0175056889010734
"18"	1990	"OK"	"republican"	"JONES"	"Stephen Jones"	148814	884498	0.168246847364268	"Challenger"	140911	140912	0.234267745298793	-0.531464509402414	-0.663506305271465	1857507	1751833	0.0804368909593551	-0.13204179586905
"19"	1990	"OR"	"republican"	"HATFIELD"	"Mark O. Hatfield"	590095	1099255	0.536813569190042	NA	NA	NA	0.665290783586544	0.330581567173087	0.0736271383800846	NA	NA	NA	-0.256954428793003
"20"	1990	"RI"	"republican"	"SCHNEIDER"	"Claudine Schneider"	138947	364062	0.381657519872989	"Challenger"	1989696	2073609	0.273403736055888	-0.453192527888223	-0.236684960254023	4127895	4423737	0.468745994619481	0.216507567634201
"21"	1990	"SC"	"republican"	"THURMOND"	"Strom Thurmond"	482032	750716	0.642096345355634	"Incumbent"	2190107	2350739	0.668112067804337	0.336224135608674	0.284192690711268	2196486	2356971	0.997355928435267	-0.0520314448974066
"22"	1990	"SD"	"republican"	"PRESSLER"	"Larry Pressler"	135682	258976	0.52391727418757	"Incumbent"	2368218	2136850	0.744904391013357	0.489808782026714	0.047834548375139	3703574	3460620	0.617476059203264	-0.441974233651575
"23"	1990	"TN"	"republican"	"HAWKINS"	"William R. Hawkins"	233703	783922	0.298120221144451	"Challenger"	13510	12544	0.337987762403248	-0.324024475193503	-0.403759557711099	NA	NA	NA	-0.0797350825175958
"24"	1990	"TX"	"republican"	"GRAMM"	"Phil Gramm"	2302357	3822157	0.602371121856062	"Incumbent"	16268341	12474887	0.585480576676205	0.170961153352409	0.204742243712124	18035915	14242198	0.875910235203864	0.0337810903597144
"25"	1990	"WV"	"republican"	"YODER"	"John Yoder"	128071	404305	0.316768281371737	"Challenger"	33239	33059	0.477255985777029	-0.0454880284459411	-0.366463437256527	NA	NA	NA	-0.320975408810586
"26"	1990	"WY"	"republican"	"SIMPSON"	"Alan K. Simpson"	100784	157632	0.639362565976451	"Incumbent"	1486624	1209573	0.783170499416794	0.566340998833588	0.278725131952903	1493055	1215816	0.994865176967567	-0.287615866880685
"27"	1990	"AL"	"democrat"	"HEFLIN"	"Howell Heflin"	717814	1185154	0.605671499231324	"Incumbent"	4005473	3453983	0.627562472925846	0.255124945851693	0.211342998462647	5875635	5319650	0.649287641104208	-0.0437819473890455
"28"	1990	"CO"	"democrat"	"HEATH"	"Josie Heath"	425746	1022027	0.416570208027772	"Open"	1946611	1936914	0.346219667146706	-0.307560665706587	-0.166859583944455	6126357	5660825	0.342161080761196	0.140701081762132
"29"	1990	"DE"	"democrat"	"JR."	"Joseph R. Biden Jr."	112918	180157	0.626775534672536	NA	NA	NA	0.601105183546671	0.202210367093343	0.253551069345071	NA	NA	NA	0.0513407022517285
"30"	1990	"ID"	"democrat"	"TWILEGAR"	"Ron J. Twilegar"	122295	315936	0.387087891218475	"Open"	545167	545071	0.259968781390952	-0.480062437218097	-0.225824217563051	2279784	2197603	0.24802978517958	0.254238219655046
"31"	1990	"IL"	"democrat"	"SIMON"	"Paul Simon"	2115377	3251005	0.650684019249432	"Incumbent"	9643884	8804940	0.500730573481906	0.00146114696381172	0.301368038498864	14630614	13727303	0.641418055680712	0.299906891535052
"32"	1990	"IA"	"democrat"	"HARKIN"	"Tom Harkin"	535975	983933	0.544727130810736	"Incumbent"	5715839	5661171	0.554562543513576	0.109125087027153	0.0894542616214722	10657398	10721275	0.528031507446642	-0.0196708254056803
"33"	1990	"KS"	"democrat"	"WILLIAMS"	"Dick Williams"	207491	786235	0.263904557797605	"Challenger"	16827	16627	0.21235862506258	-0.575282749874841	-0.47219088440479	549791	550259	0.0302166797817028	0.103091865470051
"34"	1990	"ME"	"democrat"	"ROLDE"	"Neil Rolde"	201053	520320	0.386402598400984	"Challenger"	1635717	1630894	0.258658774115624	-0.482682451768751	-0.227194803198032	3147469	3273319	0.498238637908496	0.255487648570719
"35"	1990	"MA"	"democrat"	"KERRY"	"John F. Kerry"	1321712	2424579	0.545130515442062	"Incumbent"	6741648	6748287	0.550549680276913	0.101099360553826	0.0902610308841245	11926709	11926088	0.565842462339704	-0.0108383296697012
"36"	1990	"MI"	"democrat"	"LEVIN"	"Carl Levin"	1471753	2560494	0.574792598615736	"Incumbent"	7228954	7082164	0.517660928121465	0.0353218562429309	0.149585197231472	9724753	9499869	0.745501227437978	0.114263340988541
"37"	1990	"MN"	"democrat"	"WELLSTONE"	"Paul David Wellstone"	911999	1808045	0.504411671169689	"Challenger"	1401706	1380560	0.412771042468987	-0.174457915062026	0.00882334233937754	9160453	9246903	0.149299716888995	0.183281257401404
"38"	1990	"MT"	"democrat"	"BAUCUS"	"Max Baucus"	217563	319336	0.681298068492121	"Incumbent"	3065860	2551184	0.568907175165829	0.137814350331658	0.362596136984242	3813960	3298845	0.773356735463473	0.224781786652584
"39"	1990	"NE"	"democrat"	"EXON"	"J. James Exon"	349779	593828	0.589024094518952	"Incumbent"	2637149	2418335	0.51935847971135	0.0387169594227006	0.178048189037903	4098995	3871016	0.624728753381541	0.139331229615203
"40"	1990	"NH"	"democrat"	"DURKIN"	"John A. Durkin"	91299	291393	0.313319125716815	"Open"	334025	320154	0.409624605522298	-0.180750788955405	-0.373361748566369	1843313	1740326	0.183962085264485	-0.192610959610964
"41"	1990	"NJ"	"democrat"	"BRADLEY"	"Bill Bradley"	977810	1938454	0.504427755314287	"Incumbent"	13047180	12271380	0.641586381334015	0.283172762668031	0.00885551062857304	13734600	12945205	0.947947908125055	-0.274317252039458
"42"	1990	"NM"	"democrat"	"BENAVIDES"	"Tom R. Benavides"	110033	406938	0.270392541369938	"Challenger"	38643	38510	0.281025557363807	-0.437948885272385	-0.459214917260123	2298373	2079725	0.0185168712209547	-0.0212660319877381
"43"	1990	"NC"	"democrat"	"GANTT"	"Harvey B. Gantt"	981573	2069585	0.474284941183861	"Challenger"	7856827	7808470	0.478098980326933	-0.0438020393461337	-0.0514301176322789	26026312	25988505	0.300458606603189	-0.0076280782861452
"44"	1990	"OK"	"democrat"	"BOREN"	"David L. Boren"	735684	884498	0.831753152635732	"Incumbent"	1716596	1610921	0.75640956076989	0.51281912153978	0.663506305271465	1857507	1751833	0.919563109040645	0.150687183731684
"45"	1990	"OR"	"democrat"	"LONSDALE"	"Harry Lonsdale"	507743	1099255	0.461897375950075	"Challenger"	1503979	1500774	0.33432970977209	-0.33134058045582	-0.0762052480998494	NA	NA	NA	0.25513533235597
"46"	1990	"RI"	"democrat"	"PELL"	"Claiborne Pell"	225105	364062	0.618315012278128	"Incumbent"	2138199	2350128	0.726596263944112	0.453192527888223	0.236630024556257	4127895	4423737	0.531254005380519	-0.216562503331966
"47"	1990	"SC"	"democrat"	"CUNNINGHAM"	"Bob Cunningham"	244112	750716	0.32517223557244	"Challenger"	6379	6232	0.318073212935045	-0.36385357412991	-0.34965552885512	2196486	2356971	0.00264407156473287	0.0141980452747903
"48"	1990	"SD"	"democrat"	"MUENSTER"	"Ted Muenster"	116727	258976	0.450725163721735	"Challenger"	1335356	1323770	0.255095608986643	-0.489808782026714	-0.0985496725565304	3703574	3460620	0.382523940796736	0.391259109470184
"49"	1990	"TN"	"democrat"	"JR."	"Albert Gore Jr."	530898	783922	0.677233194118803	NA	NA	NA	0.607151178736387	0.214302357472774	0.354466388237605	NA	NA	NA	0.140164030764832
"50"	1990	"TX"	"democrat"	"PARMER"	"Hugh Parmer"	1429986	3822157	0.374130628333687	"Challenger"	1767574	1767311	0.414468051314804	-0.171063897370393	-0.251738743332626	18035915	14242198	0.124089764796136	-0.0806748459622331
"51"	1990	"WV"	"democrat"	"IV"	"John D. Rockefeller IV"	276234	404305	0.683231718628263	NA	NA	NA	0.518176103415618	0.0363522068312352	0.366463437256527	NA	NA	NA	0.330111230425291
"52"	1990	"WY"	"democrat"	"HELLING"	"Kathy Helling"	56848	157632	0.360637434023549	"Challenger"	6431	6243	0.216829500583206	-0.566340998833588	-0.278725131952903	1493055	1215816	0.00513482303243254	0.287615866880685
"53"	1992	"AL"	"republican"	"SELLERS"	"Richard Sellers"	522015	1577799	0.330850127297584	"Challenger"	149603	149578	0.497184991793857	-0.00563001641228589	-0.338299745404833	3928185	2957342	0.0505785262577003	-0.332669728992547
"54"	1992	"AZ"	"republican"	"MCCAIN"	"John McCain"	771395	1382051	0.558152340253724	"Incumbent"	3772516	3766588	0.604748290979128	0.209496581958256	0.116304680507449	4060928	4054269	0.929042448836029	-0.0931919014508069
"55"	1992	"AR"	"republican"	"HUCKABEE"	"Mike Huckabee"	366373	920008	0.398228058886444	"Challenger"	905215	910212	0.377164490493712	-0.245671019012577	-0.203543882227111	2968932	2926324	0.311042796354744	0.0421271367854658
"56"	1992	"CO"	"republican"	"CONSIDINE"	"Terry Considine"	662893	1552289	0.427042258239284	"Open"	2704514	2645791	0.483607585091891	-0.0327848298162176	-0.145915483521432	4299058	4207138	0.628881439116093	-0.113130653705214
"57"	1992	"CT"	"republican"	"JOHNSON"	"Brook Johnson"	572036	1500661	0.381189355890504	"Challenger"	2399715	2395462	0.348476302878498	-0.303047394243003	-0.237621288218992	6742595	6939448	0.345194891582155	0.0654261060240118
"58"	1992	"FL"	"republican"	"GRANT"	"Bill Grant"	1716505	4962290	0.345909852104573	"Challenger"	248228	242251	0.452588282901788	-0.0948234341964247	-0.308180295790855	3945061	3560724	0.0680341975396015	-0.21335686159443
"59"	1992	"GA"	"republican"	"COVERDELL"	"Paul Coverdell"	635114	1253991	0.506474129399653	"Challenger"	3300867	3191378	0.490805774329637	-0.018388451340726	0.0129482587993055	NA	NA	NA	0.0313367101400315
"60"	1992	"HI"	"republican"	"REED"	"Rick Reed"	97928	363662	0.269283015547404	"Challenger"	458052	455051	0.264327229263041	-0.471345541473919	-0.461433968905192	3407176	3963990	0.11479620281585	0.00991157256872643
"61"	1992	"ID"	"republican"	"KEMPTHORNE"	"Dirk Kempthorne"	270468	478504	0.565236654239045	"Open"	1351127	1305338	0.515564467153896	0.0311289343077923	0.13047330847809	2575359	2527560	0.516441944009242	0.0993443741702977
"62"	1992	"IL"	"republican"	"WILLIAMSON"	"Richard S. Williamson"	2126833	4939558	0.430571520771697	"Challenger"	2320713	2300924	0.337423464151555	-0.32515307169689	-0.138856958456607	NA	NA	NA	0.186296113240284
"63"	1992	"IN"	"republican"	"COATS"	"Dan Coats"	1267972	2211426	0.573373018134	"Incumbent"	3642012	3802077	0.605697082551795	0.21139416510359	0.146746036268001	5263479	5386250	0.705885727546995	-0.0646481288355891
"64"	1992	"IA"	"republican"	"GRASSLEY"	"Chuck Grassley"	899761	1292494	0.69614327029758	"Incumbent"	2895998	2548945	0.660355565722693	0.320711131445386	0.392286540595159	3311827	2959839	0.86117690860888	0.0715754091497738
"65"	1992	"KS"	"republican"	"DOLE"	"Bob Dole"	706246	1126447	0.626967802302283	"Incumbent"	3143115	3542989	0.700492735251334	0.400985470502668	0.253935604604566	3291258	3697967	0.958091026772278	-0.147049865898101
"66"	1992	"KY"	"republican"	"WILLIAMS"	"David L. Williams"	476604	1330858	0.358117845780692	"Challenger"	345291	335304	0.255920741790692	-0.488158516418616	-0.283764308438616	2751343	2656435	0.126223303035836	0.204394207979999
"67"	1992	"MD"	"republican"	"KEYES"	"Alan L. Keyes"	533688	1841298	0.289843360498952	"Challenger"	1162780	1149685	0.393130014551017	-0.213739970897966	-0.420313279002095	4952303	4773659	0.24083936452101	-0.206573308104129
"68"	1992	"MO"	"republican"	"BOND"	"Christopher S. Bond"	1221901	2354916	0.518872435364998	"Incumbent"	4944319	4837695	0.526364169882497	0.0527283397649945	0.0377448707299963	6100966	5992882	0.807240155904955	-0.0149834690349981
"69"	1992	"NV"	"republican"	"DAHL"	"Demar Dahl"	199413	495887	0.402133953904821	"Challenger"	510297	506411	0.445176610723394	-0.109646778553212	-0.195732092190358	3881443	3766213	0.134461593117543	-0.0860853136371457
"70"	1992	"NH"	"republican"	"GREGG"	"Judd Gregg"	249591	518170	0.481677827739931	"Open"	1210315	1095154	0.62961979283715	0.259239585674301	-0.0366443445201382	2319815	2204621	0.496753863816048	-0.295883930194439
"71"	1992	"NY"	"republican"	"D'AMATO"	"Alfonse D'Amato"	2652822	7078805	0.374755626126161	"Incumbent"	16738095	17048855	0.452692046728782	-0.0946159065424353	-0.250488747747678	23713298	23658800	0.720613682857964	-0.155872841205242
"72"	1992	"NC"	"republican"	"FAIRCLOTH"	"Lauch Faircloth"	1297892	2577891	0.503470472568468	"Challenger"	2969937	2960173	NA	NA	0.00694094513693555	7674290	7673371	0.385772172360753	NA
"73"	1992	"ND"	"republican"	"SYDNESS"	"Steve Sydness"	118162	303957	0.388745776540761	"Open"	507163	498107	0.490676889966887	-0.0186462200662254	-0.222508446918479	1568814	1689112	0.294892819422276	-0.203862226852253
"74"	1992	"OH"	"republican"	"DEWINE"	"Michael DeWine"	2028300	4793953	0.423095512200474	"Challenger"	3054216	3052919	0.375463645424869	-0.249072709150263	-0.153808975599052	7338558	8060642	0.378743901540349	0.0952637335512113
"75"	1992	"OK"	"republican"	"NICKLES"	"Don Nickles"	757876	1294423	0.585493304738868	"Incumbent"	3686883	3492603	0.552148117976962	0.104296235953925	0.170986609477736	5143416	4948451	0.705797228263956	0.0666903735238118
"76"	1992	"OR"	"republican"	"PACKWOOD"	"Bob Packwood"	717455	1376033	0.521393745644182	"Incumbent"	8228212	8036879	0.629527458982979	0.259054917965959	0.042787491288363	10529367	10673773	0.752955772996109	-0.216267426677596
"77"	1992	"PA"	"republican"	"SPECTER"	"Arlen Specter"	2358125	4802410	0.491029503936565	"Incumbent"	9937859	9886730	0.564360406911793	0.128720813823587	-0.0179409921268696	15238483	15185591	0.651059942283445	-0.146661805950456
"78"	1992	"SC"	"republican"	"HARTNETT"	"Tommy Hartnett"	554175	1180438	0.46946557125406	"Challenger"	907376	886816	0.356232434732412	-0.287535130535177	-0.0610688574918802	4923687	5075645	0.174719863189801	0.226466273043296
"79"	1992	"SD"	"republican"	"HAAR"	"Charlene Haar"	108733	334495	0.325066144486465	"Challenger"	370515	369891	0.483970523611534	-0.0320589527769327	-0.349867711027071	4225235	4240990	0.0872180787976392	-0.317808758250138
"80"	1992	"UT"	"republican"	"BENNETT"	"Robert F. Bennett"	420069	758479	0.553830758663061	"Open"	3965576	3797369	0.723052278613963	0.446104557227926	0.107661517326122	5900259	5702119	0.665957515092196	-0.338443039901803
"81"	1992	"VT"	"republican"	"DOUGLAS"	"James H. Douglas"	123854	285739	0.433451506444693	"Challenger"	196635	195737	0.344971811206318	-0.310056377587365	-0.133096987110615	1343387	1439682	0.135958496390175	0.17695939047675
"82"	1992	"WI"	"republican"	"JR."	"Robert W. Kasten, Jr."	1129599	2455124	0.460098553066973	NA	NA	NA	0.508755547225073	0.0175110944501455	-0.0798028938660532	NA	NA	NA	-0.0973139883161988
"83"	1992	"AL"	"democrat"	"SHELBY"	"Richard C. Shelby"	1022698	1577799	0.64818015475989	"Incumbent"	3778582	2807764	0.502815008206143	0.00563001641228578	0.29636030951978	3928185	2957342	0.9494214737423	0.290730293107495
"84"	1992	"AZ"	"democrat"	"SARGENT"	"Claire Sargent"	436321	1382051	0.315705426210755	"Challenger"	288412	287681	0.395128870429622	-0.209742259140756	-0.36858914757849	4060928	4054269	0.0709575511639706	-0.158846888437735
"85"	1992	"AR"	"democrat"	"BUMPERS"	"Dale Bumpers"	553635	920008	0.601771941113556	"Incumbent"	2063717	2016112	0.62276074175362	0.24552148350724	0.203543882227111	2968932	2926324	0.688957203645256	-0.0419776012801292
"86"	1992	"CO"	"democrat"	"CAMPBELL"	"Ben Nighthorse Campbell"	803725	1552289	0.517767632187048	"Open"	1594544	1561347	0.499119974735215	-0.00176005052957062	0.0355352643740954	4299058	4207138	0.371118560883907	0.037295314903666
"87"	1992	"CT"	"democrat"	"DODD"	"Christopher J. Dodd"	577662	1500661	0.384938370491403	"Incumbent"	4342880	4543986	0.647633972851772	0.295267945703544	-0.230123259017193	6742595	6939448	0.654805108417845	-0.525391204720737
"88"	1992	"FL"	"democrat"	"GRAHAM"	"Bob Graham"	3245565	4962290	0.65404581352561	"Incumbent"	3696833	3318473	0.547389268092441	0.0947785361848819	0.30809162705122	3945061	3560724	0.931965802460399	0.213313090866339
"89"	1992	"GA"	"democrat"	"JR."	"Wyche Fowler, Jr."	618877	1253991	0.493525870600347	NA	NA	NA	0.509145246398391	0.0182904927967817	-0.0129482587993056	NA	NA	NA	-0.0312387515960874
"90"	1992	"HI"	"democrat"	"INOUYE"	"Daniel K. Inouye"	208266	363662	0.572691125275668	"Incumbent"	2949124	3508939	0.735672770736959	0.471345541473918	0.145382250551336	3407176	3963990	0.88520379718415	-0.325963290922582
"91"	1992	"ID"	"democrat"	"STALLINGS"	"Richard H. Stallings"	208036	478504	0.434763345760955	"Open"	1224232	1222222	0.484435532846104	-0.0311289343077922	-0.13047330847809	2575359	2527560	0.483558055990758	-0.0993443741702978
"92"	1992	"IL"	"democrat"	"MOSELEY-BRAUN"	"Carol Moseley-Braun"	2631229	4939558	0.53268511069209	NA	NA	NA	0.651251743981443	0.302503487962886	0.0653702213841805	NA	NA	NA	-0.237133266578705
"93"	1992	"IN"	"democrat"	"HOGSETT"	"Joseph H. Hogsett"	900148	2211426	0.407044142557788	"Challenger"	1621467	1584173	0.385097210531049	-0.229805578937902	-0.185911714884423	5263479	5386250	0.294114272453005	0.0438938640534785
"94"	1992	"IA"	"democrat"	"LLOYD-JONES"	"Jean Lloyd-Jones"	351561	1292494	0.27200203637309	"Challenger"	415829	410894	0.335746533267845	-0.32850693346431	-0.455995927253821	3311827	2959839	0.13882309139112	-0.127488993789511
"95"	1992	"KS"	"democrat"	"O'DELL"	"Gloria O'Dell"	349525	1126447	0.310289787269175	"Challenger"	148143	154978	0.299507264748666	-0.400985470502668	-0.379420425461651	3291258	3697967	0.0419089732277221	0.021565045041017
"96"	1992	"KY"	"democrat"	"FORD"	"Wendell H. Ford"	836888	1330858	0.628833429261424	"Incumbent"	2406052	2321131	0.743820871722183	0.487641743444366	0.257666858522848	2751343	2656435	0.873776696964164	-0.229974884921518
"97"	1992	"MD"	"democrat"	"MIKULSKI"	"Barbara A. Mikulski"	1307610	1841298	0.710156639501048	"Incumbent"	3789523	3623974	0.606869086683258	0.213738173366516	0.420313279002095	4952303	4773659	0.75916063547899	0.20657510563558
"98"	1992	"MO"	"democrat"	"ROTHMAN-SEROT"	"Geri Rothman-Serot"	1057967	2354916	0.449258911995162	"Challenger"	1156647	1155187	0.473574232380509	-0.0528515352389823	-0.101482176009675	6100966	5992882	0.192759844095045	-0.0486306407706928
"99"	1992	"NV"	"democrat"	"REID"	"Harry Reid"	253150	495887	0.510499367799519	"Incumbent"	3371146	3259802	0.499958004367546	-8.3991264908434e-05	0.0209987355990378	3881443	3766213	0.865538406882457	0.0210827268639462
"100"	1992	"NH"	"democrat"	"RAUH"	"John Rauh"	234982	518170	0.453484377713878	"Open"	1109500	1109467	0.32370523218992	-0.352589535620161	-0.0930312445722447	2319815	2204621	0.503246136183952	0.259558291047916
"101"	1992	"NY"	"democrat"	"ABRAMS"	"Robert Abrams"	2943001	7078805	0.415748279547183	"Challenger"	6975203	6609945	0.384229693731732	-0.231540612536537	-0.168503440905633	23713298	23658800	0.279386317142036	0.0630371716309037
"102"	1992	"NC"	"democrat"	"SANFORD"	"Terry Sanford"	1194015	2577891	0.463175130368196	"Incumbent"	4704353	4713198	NA	NA	-0.0736497392636073	7674290	7673371	0.614227827639247	NA
"103"	1992	"ND"	"democrat"	"DORGAN"	"Byron L. Dorgan"	179347	303957	0.590040696545893	"Open"	1061651	1191005	0.498012200143246	-0.00397559971350769	0.180081393091786	1568814	1689112	0.705107180577724	0.184056992805294
"104"	1992	"OH"	"democrat"	"GLENN"	"John Glenn"	2444419	4793953	0.509896321469985	"Incumbent"	4284342	5007723	0.624508160191517	0.249016320383034	0.0197926429399704	7338558	8060642	0.621256098459651	-0.229223677443063
"105"	1992	"OK"	"democrat"	"LEWIS"	"Steve Lewis"	494350	1294423	0.381907614435158	"Challenger"	1456533	1455848	0.447851882023038	-0.104296235953925	-0.236184771129685	5143416	4948451	0.294202771736044	-0.13188853517576
"106"	1992	"OR"	"democrat"	"AUCOIN"	"Les AuCoin"	639851	1376033	0.46499684237224	"Challenger"	2301155	2636894	0.360398252370379	-0.279203495259243	-0.0700063152555208	10529367	10673773	0.247044227003891	0.209197180003722
"107"	1992	"PA"	"democrat"	"YEAKEL"	"Lynn Yeakel"	2224966	4802410	0.463301967137333	"Challenger"	5300624	5298861	0.428692159731173	-0.142615680537655	-0.0733960657253337	15238483	15185591	0.348940057716555	0.0692196148123212
"108"	1992	"SC"	"democrat"	"HOLLINGS"	"Ernest F. Hollings"	591030	1180438	0.500687033118215	"Incumbent"	4016311	4188829	0.63079128735626	0.261582574712519	0.00137406623643099	4923687	5075645	0.825280136810199	-0.260208508476088
"109"	1992	"SD"	"democrat"	"DASCHLE"	"Thomas A. Daschle"	217095	334495	0.649023154307239	"Incumbent"	3854720	3871099	0.516029476388466	0.0320589527769326	0.298046308614478	4225235	4240990	0.912781921202361	0.265987355837546
"110"	1992	"UT"	"democrat"	"OWENS"	"Wayne Owens"	301228	758479	0.397147449039459	"Open"	1934683	1904750	0.265502366062913	-0.468995267874175	-0.205705101921081	5900259	5702119	0.334042484907804	0.263290165953093
"111"	1992	"VT"	"democrat"	"LEAHY"	"Patrick J. Leahy"	154762	285739	0.541620149857037	"Incumbent"	1146752	1243945	0.631566360694442	0.263132721388883	0.0832402997140747	1343387	1439682	0.864041503609825	-0.179892421674809
"112"	1992	"WI"	"democrat"	"FEINGOLD"	"Russell D. Feingold"	1290662	2455124	0.525701349504139	"Challenger"	2117080	2077538	0.473958551053349	-0.0520828978933018	0.0514026990082781	NA	NA	NA	0.10348559690158
"113"	1994	"AZ"	"republican"	"KYL"	"Jon Kyl"	600999	1119060	0.537056994263042	"Open"	4314138	4138203	0.410514375216287	-0.178971249567425	0.0741139885260844	5897497	5720523	0.723395920268129	0.25308523809351
"114"	1994	"CT"	"republican"	"LABRIOLA"	"Jerry Labriola"	334833	1079664	0.310127039523407	"Challenger"	168067	166064	0.490380375938002	-0.0192392481239962	-0.379745920953185	5521742	4435611	0.0374388105719821	-0.360506672829189
"115"	1994	"DE"	"republican"	"JR."	"William V. Roth, Jr."	111074	199000	0.5581608040201	NA	NA	NA	0.620613323586304	0.241226647172609	0.116321608040201	NA	NA	NA	-0.124905039132408
"116"	1994	"FL"	"republican"	"MACK"	"Connie Mack"	2895200	4106816	0.704974364568561	"Incumbent"	6729853	5729359	0.504170508447329	0.00834101689465805	0.409948729137122	7364436	6350663	0.902167065076512	0.401607712242464
"117"	1994	"HI"	"republican"	"HUSTACE"	"Maria M. Hustace"	86320	356902	0.241859109783638	NA	NA	NA	0.206829156837802	-0.586341686324396	-0.516281780432724	NA	NA	NA	0.070059905891672
"118"	1994	"IN"	"republican"	"LUGAR"	"Richard G. Lugar"	1039625	1543568	0.673520700092254	"Incumbent"	4676232	4688326	0.681428550333134	0.362857100666269	0.347041400184508	5164946	5160814	0.908447000802587	-0.0158157004817612
"119"	1994	"ME"	"republican"	"SNOWE"	"Olympia J. Snowe"	308244	511733	0.602353180271743	"Open"	2309912	2041834	0.187094630396321	-0.625810739207357	0.204706360543486	3816066	3523894	0.579425487826819	0.830517099750844
"120"	1994	"MD"	"republican"	"BROCK"	"William Brock"	559908	1369101	0.408960332364084	"Challenger"	3204925	3201650	0.381887555540439	-0.236224888919122	-0.182079335271832	5976769	5968837	0.536394275802807	0.0541455536472903
